이미지,이름,영문이름,종류,가격,당도,바디,품종,아로마1,아로마2,아로마3
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171688.png,타이티라 소비뇽 블랑,Taitira Sauvignon Blanc,화이트,2,1,2,소비뇽 블랑,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171687.jpg,카시나 치쿠 로에로 아르네이스,Cascina Chicco Roero Arneis Anterisio,화이트,5,1,2,아르네이스,사과, , 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171674_002.png,펠프스 크릭 콜럼비아 고지 지글러 리슬링,Phelps Creek Columbia Gorge Ziegler Riesling,화이트,14,1,1,리슬링,돌,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171664.png,랄슨 제이콥스 나파밸리 샤도네이,Ralson-Jacobs Napa Valley Chardonnay,화이트,12,1,2,샤르도네,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171643.png,그로브 밀 소비뇽 블랑,Grove Mill Sauvignon Blanc,화이트,5,1,2,소비뇽 블랑,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171625.png,킬리힐 E.B. 글리슨 더 세틀러 리슬링,Kirrihill E.B. Gleeson The Settler Riesling,화이트,9,1,1,리슬링,꽃,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171624_001.png,킬리힐 리저널 시리즈 리슬링,Kirrihill Regional Series Riesling,화이트,5,1,2,리슬링,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171622_001.png,킬리힐 파트너 시리즈 리슬링,Kirrihill Partner Series Riesling,화이트,7,1,2,리슬링,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171602.png,발레벨보 피에몬테 모스까또 D.O.C,Vallebelbo Piemonte Moscato D.O.C,화이트,2,2,2,모스카토,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171601.png,발레벨보 르필레르 모스까또 다스띠 D.O.C.G,Vallebelbo Le Pilere Moscato D'Asti D.O.C.G,화이트,2,1,2,모스카토,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171599.png,우마니 론끼 비고르 화이트,Umani Ronchi Vigor White,화이트,4,1,2,파세리나,레몬,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171591.png,패트리셔스 토카이 푸르민트,Patricius Tokaji Furmint,화이트,2,1,2,푸르민트,돌,사과,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171590.png,슈미트 숀 블루 리슬링 아우스레제,Schmitt Sohne Blue Riesling Auslese,화이트,2,2,2,리슬링,사과,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171583.png,보데가스 까레 블랑코 소브레 리아스,Bodegas Care Blanco Sobre Lias,화이트,2,1,3,블렌디드,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171573.png,라로쉬 레 3 그라페 블랑셰,Laroche Les 3 Grappes Blanches,화이트,2,2,3,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171569_001.png,얄리 스페셜 셀렉션 샤르도네,Yali Special Selection Chardonnay,화이트,3,1,3,샤르도네,레몬,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171568_001.png,얄리 그랑 레세르바 샤르도네,Yali Gran Reserva Chardonnay,화이트,5,2,3,샤르도네,돌,사과,오크통
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171566_002.png,블랙 스탈리온 리미티드 릴리즈 포세이돈 샤르도네,Black Stallion Limited Release Poseidon Chardonnay,화이트,15,1,3,샤르도네,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171546.png,도멘 쁘띠장 부르고뉴 샤르도네,Domaine Petitjean Terre Blanche Bourgogne Chardonnay,화이트,4,1,3,샤르도네,꽃,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171544.png,스트레브 모스카토 다스티 DOCG,Strev Moscato d'Asti DOCG,화이트,3,3,3,모스카토,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171490_002.png,알파 에스테이트 말라구지아 싱글빈야드 터틀스,Alpha Estate Malagouzia Single Vineyard Turtles,화이트,4,1,2,말라구지아,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171412_003.jpg,티라키 소비뇽 블랑,Tiraki Sauvignon Blanc,화이트,8,1,2,소비뇽 블랑,돌,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171405_001.png,에브리씽 이즈 오케이 썸타임 이츠 펀 투셰어,Everything is Okay Sometimes it's fun to share other times not,화이트,14,1,2,블렌디드,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171404_001.png,에브리씽 이즈 오케이 메이비 유얼 익스펙테이션스 알 투하이,Everything is Okay Maybe your expectations are too high,화이트,14,1,1,픽풀,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171403_001.png,에브리씽 이즈 오케이 기브 디스보틀 어 퍼포즈,Everything is Okay Give This Bottle a Purpose,화이트,14,2,2,뮈스까,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171394.png,보야 소비뇽 블랑,Boya Sauvignon Blanc,화이트,5,1,2,소비뇽 블랑,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171393.png,보야 사도네이,Boya Chardonnay,화이트,5,1,2,샤르도네,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171390.png,아마이나 소비뇽 블랑 코르돈 후인카,Amayna Sauvignon Blanc Cordon Huinca,화이트,9,1,2,소비뇽 블랑,레몬,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171389.png,아마이나 샤도네이,Amayna Chardonnay,화이트,8,1,2,샤르도네,파인애플, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171388.png,아마이나 가든 블렌드 화이트,Amayna Garden Blend White,화이트,13,1,2,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171322.png,와인컵 샤도네이,Wine Cup Chardonnay,화이트,0,1,2,샤르도네,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171300.png,그랜드 토카이 클래식 토카이 푸르민트 드라이,Grand Tokaj Classic Tokaji Furmint Dry,화이트,3,1,3,푸르민트,사과,숙성,허브
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171298_001.png,샤토 부에라 키시 크베브리 리저브,Chateau Buera Kisi Qvevri Reserve,화이트,7,1,4,키시,사과,아몬드,오크통
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171297_001.png,샤토 부에라 르카치텔리,Chateau Buera Rkatsiteli,화이트,5,1,3,리켓사이텔리,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171290.png,알파 에스테이트 에코시스템 아시르티코,Alpha Estate Ecosystem Assyrtiko,화이트,7,1,3,아시르티코,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171286.png,클리프 레이디 소비뇽 블랑,Cliff Lede Vineyards Sauvignon Blanc,화이트,13,1,2,블렌디드,레몬,말린과일,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171280_001.png,아쩨이 사라가트 베르멘티노 이솔라 데이 누라기,Atzei Saragat Vermentino Isola dei Nuraghi,화이트,7,1,1,베르멘티노,꽃,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171245.png,에구렌 우가르떼 에구렌 소비뇽 블랑,Eguren Ugarte Eguren Sauvignon Blanc,화이트,3,1,2,소비뇽 블랑,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171244.png,에구렌 우가르떼 에구렌 베르데호,Eguren Ugarte Eguren Verdejo,화이트,3,1,1,베르데호,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171241.png,블라종 샤도네이,Blazon Chardonnay,화이트,5,1,2,샤르도네,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171239_001.png,바르바네라 토스카나 비앙코,Barbanera Toscana Bianco,화이트,4,1,2,블렌디드,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171237.png,아벨레다 폰테 화이트,Aveleda Fonte White,화이트,3,1,1,블렌디드,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171236_001.png,벨 꼴레 랑게 파보리타,Bel Colle Langhe Favorita,화이트,3,1,1,파보리타,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171220.png,투 올드 독스 소비뇽 블랑,Two Old Dogs Sauvignon Blanc,화이트,3,1,1,블렌디드,돌,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171216.png,도멘 뱅상 부제로 부르고뉴 화이트,Domaine Vincent Bouzereau Bourgogne White,화이트,7,1,1,샤르도네,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171215.png,도멘 뱅상 부제로 부르고뉴 알리고떼,Domaine Vincent Bouzereau Bourgogne Aligote,화이트,4,1,1,알리고테,레몬, , 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171190_001.png,포틀랜디아 피노 그리,Portlandia Pinot Gris,화이트,14,1,1,피노 그리,돌,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171180.png,아이언스톤 드리프팅 샤르도네,Ironstone Drifting Lodi Chardonnay,화이트,5,1,2,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0171000/W0171175.png,세게지오 샤르도네,Seghesio Chardonnay,화이트,10,1,2,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0171000/T0171157_001.png,번 빈야즈 플라바봄 필드 화이트,Byrne Vineyards Flavabom Field White,화이트,7,1,1,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170887_001.png,리스 빈야즈 알레시아 산타 크루즈 마운틴 샤도네이,Rhys Vineyards Alesia Santa Cruz Mountains Chardonnay,화이트,10,1,2,샤르도네,돌,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170780.png,시로 피노 그리,Cirro Pinot Gris,화이트,5,1,2,피노 그리,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170779.png,시로 싱글 빈야드 소비뇽 블랑,Cirro Single Vineyard Sauvignon Blanc,화이트,5,1,2,소비뇽 블랑,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170778.png,시로 소비뇽 블랑,Cirro Sauvignon Blanc,화이트,5,1,1,소비뇽 블랑,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170763.png,컬트 소비뇽 블랑,Cult Sauvignon Blanc,화이트,8,1,2,소비뇽 블랑,레몬,시나몬,파인애플
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170733_001.png,마세리아 트라조네 피노 그리지오,Masseria Trajone Pinot Grigio,화이트,5,1,1,피노 그리지오,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170729_001.png,아지엔다 아그리콜라 베라 수 레이몬드 모스카토 다스티,Azienda Agricola Bera Su Reimond Moscato d'Asti,화이트,6,3,1,모스카토,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170723_001.png,칸티나 길랑 게브르츠트라미너,Cantina Girlan Gewurztraminer,화이트,6,1,2,게뷔르츠트라미너,꽃,숙성,허브
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170722_001.png,칸티나 길랑 인드라 소비뇽 블랑,Cantina Girlan Indra Sauvignon Blanc,화이트,7,1,1,소비뇽 블랑,돌, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170714.png,안단티노 그레카니코 피노 그리지오,Andantino Grecanico Pinot Grigio,화이트,2,1,1,피노 그리지오,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170704.png,펠렛 에스테이트 더블 플러스 소비뇽 블랑,Pellet Estate Double Plus Sauvignon Blanc,화이트,15,1,4,블렌디드,레몬,시나몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170698.png,알루메아 그릴로 샤도네이 시칠리아 오가닉,Allumea Grillo Chardonnay,화이트,3,1,2,블렌디드,돌,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170689.png,메종 카스텔 푸이 퓌메,Maison Castel Pouilly Fume,화이트,10,1,1,소비뇽 블랑,돌,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170686.png,메종 카스텔 샤블리,Maison Castel Chablis,화이트,10,1,1,샤르도네,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170685.png,메종 카스텔 뮈스카데 세브르 에 멘 쉬르 리,Maison Castel Muscadet SMSL Blanc,화이트,3,3,2,뮈스카데,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170683.png,메종 카스텔 쥐랑송 블랑,Maison Castel Jurancon Blanc,화이트,5,1,1,쁘띠 만생,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170680.png,메종 카스텔 보르도 소비뇽 블랑,Maison Castel Bordeaux Suavignon Blanc,화이트,3,1,1,소비뇽 블랑,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170676.png,메종 카스텔 그랑 리저브 샤도네이,Maison Castel Grande Reserve Chardonnay,화이트,3,1,2,샤르도네,시나몬,오크통,크로와상
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170673.png,메종 카스텔 비오니에,Maison Castel Viognier,화이트,3,1,1,비오니에,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170671.png,메종 카스텔 소비뇽 블랑,Maison Castel Sauvignon Blanc,화이트,2,1,1,소비뇽 블랑,돌,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170665.png,메종 카스텔 게부르츠트라미너,Maison Castel Gewurtzramnier Blanc,화이트,3,1,2,게뷔르츠트라미너,꽃,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170664.png,메종 카스텔 샤도네이,Maison Castel Chardonnay Blanc VDF,화이트,2,1,3,샤르도네,레몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170648.png,비네롱 카탈랑스 포시즌 샤도네이,Vignerons Catalans Quatre Saisons Chardonnay,화이트,5,1,1,샤르도네,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170645.png,브란콧 에스테이트 말보로 레터 'B' 쇼비뇽 블랑,Brancott Estate Marlborough Letter 'B' Sauvignon Blanc,화이트,5,1,2,소비뇽 블랑,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170642.png,비네롱 카탈랑스 앙트르 꼬빵 블랑,Vignerons Catalans Entre Copains Blanc,화이트,4,1,1,블렌디드,꽃,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170635.png,게오르지움 샤도네이 마이쉐,Georgium Chardonnay Maische,화이트,14,1,2,샤르도네,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170617.png,로렌조 데 아그렐로 마르티르 샤도네이,Lorenzo de Agrelo Martir Chardonnay,화이트,9,1,1,샤르도네,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170614.png,레드헤즈 스튜디오 문라이터스 화이트 블렌드,Redheads Studio Moonlighters White Blend,화이트,6,1,1,블렌디드,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170613.png,리버비 싱글 빈야드 샐리스 블럭 리슬링,Riverby Single Vineyard Sali's Block Riesling,화이트,7,1,1,리슬링,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170605.png,알루메아 샤도네이 테레 시칠리아네 오가닉,Allumea Chardonnay Terre Siciliane Organic,화이트,3,1,1,샤르도네,꽃,사과,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170596.png,파이크 힐스 & 밸리 리슬링,Pike Hills & Valleys Riesling,화이트,2,1,1,리즐링,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170585.png,캔 우드 러그드 엘리먼츠 앤드류스 빈야드 샤도네이,Ken Wood Rugged Elements Andrew's Vineyard Chardonnay,화이트,10,1,1,샤르도네,돌,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170578.png,파모소 루비코네,Famoso Rubicone,화이트,2,1,1,파모소,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170576.png,로마냐 트레비아노,Romagna Trebbiano,화이트,2,1,1,블렌디드,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170548.png,테 마타 케이프 크레스트,Te Mata Cape Crest,화이트,5,1,2,블렌디드,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170534.png,펠릭스 솔리스 풀포 소비뇽 블랑(남아공),Felix Solis Pulpo Sauvignon Blanc,화이트,4,1,2,소비뇽 블랑,꽃,레몬,파인애플
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170525_002.png,미쉘 퐁느 맘부르그 리슬링 그랑크뤼,Michel Fonne Mambourg Riesling Grand Cru,화이트,11,1,1,리즐링,꽃,돌,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170523.png,마이클 포잔 샤도네이,Michael Pozzan Chardonnay,화이트,7,1,2,샤르도네,사과,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170520.png,보데가스 로메로 라포사 나랑하,Bodegas Romero Raposa Naranja,화이트,7,1,1,마카베오,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170519.png,보데가스 로메로 깐토 데 시레나스,Bodegas Romero Cantos de Sirenas,화이트,8,1,1,게뷔르츠트라미너,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170518.png,마르코 '스킨',Marko 'Skin',화이트,11,1,1,온다라비 주리,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170508.png,따발리 베타스 블랑카스 소비뇽 블랑,Tabali Vetas Blancas Sauvignon Blanc,화이트,6,1,1,소비뇽 블랑,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170500.png,K1 어텀 하베스트,K1 Autumm Harvest,화이트,4,3,1,리슬링,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170491.png,카모미 나파밸리 소비뇽 블랑,Ca Momi Napa Valley Sauvignon Blanc,화이트,6,1,1,소비뇽 블랑,레몬,파인애플,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170456.png,메종 카스텔 뚜렌느 소비뇽 블랑,Maison Castel Touraine Sauvignon Blanc,화이트,3,1,1,소비뇽 블랑,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170453.png,운두라가 TH 더 바인,Undurraga TH The Vine,화이트,3,1,1,소비뇽 블랑,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170425.png,테일즈 '더 썬 어 부쉬맨 레전드',Tales 'The Sun a Bushman Legend',화이트,4,1,1,슈냉 블랑,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170419.png,도멘 아르누 페레 앤 피스 부르고뉴 오뜨 꼬뜨 드 본 '레 페리에르',Domaine Arnoux Pere et Fils Bourgogne Hautes Cotes de Beaune 'Les Perrieres',화이트,12,1,2,샤르도네,꽃,돌, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170411.png,마운트 릿지 리슬링,Mount Ridge Riesling,화이트,3,1,1,리슬링,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170406_002.png,샤또 도레 블랑,Chateau D'Haurents Blanc,화이트,0,1,2,블렌디드,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170402.png,칸티네 무치 센토아넬리 페코리노 테레 디 키에티,Cantine Mucci Cento Anelli Pecorino Terre di Chieti,화이트,2,1,1,페코리노,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170389.png,테누사 일 팔라지오 메시지 인 어 보틀 화이트,Tenuta Il Palagio Message in a Bottle Bianco,화이트,2,1,2,베르멘티노,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170383.png,노비노포비아 샤도네이,Novinophobia Chardonnay,화이트,8,1,3,샤르도네,레몬,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170380.png,콜레프리지오 비그나쿼드라 페코리노,Collefrisio Vignaqudra Pecorino,화이트,4,1,1,페코리노,돌,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170375.png,보데가스 넬레만 저스트 화이트,Bodegas Neleman Just Good Wine White,화이트,4,1,1,블렌디드,숙성,시나몬,아몬드
https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170363_001.png,도멘 저스틴 지라르당 상트네,Justin Girardin Santenay,화이트,11,1,1,샤르도네,꽃,아몬드, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170361.png,비냐 마티 챠카 샤도네이,Vina Marty Chaka Chardonnay,화이트,1,1,2,샤르도네,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170358.png,비냐 마티 파샤 소비뇽 블랑,Vina Marty Pacha Sauvignon Blanc,화이트,2,1,2,소비뇽 블랑,레몬,허브, 
